"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","905","校验用户基本信息","src.testcases","2026-05-10","passed","2026-05-10","TestUserProfile","test_user_profile","",""
